train_no,station_code,stop_sequence,scheduled_arrival_ts,scheduled_departure_ts,is_stop,train_type
T0442,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0442,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0443,HWH,1,2026-01-14 01:25:00.000000000,2026-01-14 01:27:00.000000000,True,
T0443,BLY,2,2026-01-14 01:37:42.000000000,2026-01-14 01:38:12.000000000,True,
T0443,SRP,3,2026-01-14 01:42:36.000000000,2026-01-14 01:43:06.000000000,True,
T0443,CGR,4,2026-01-14 01:49:18.000000000,2026-01-14 01:49:48.000000000,True,
T0443,CNS,5,2026-01-14 01:56:54.000000000,2026-01-14 01:57:24.000000000,True,
T0443,BDC,6,2026-01-14 02:08:24.000000000,2026-01-14 02:08:54.000000000,True,
T0444,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0444,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0444,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0444,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0444,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0444,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0445,HWH,1,2026-01-14 01:25:00.000000000,2026-01-14 01:27:00.000000000,True,
T0445,BLY,2,2026-01-14 01:37:42.000000000,2026-01-14 01:38:12.000000000,True,
T0445,SRP,3,2026-01-14 01:42:36.000000000,2026-01-14 01:43:06.000000000,True,
T0445,CGR,4,2026-01-14 01:49:18.000000000,2026-01-14 01:49:48.000000000,True,
T0445,CNS,5,2026-01-14 01:56:54.000000000,2026-01-14 01:57:24.000000000,True,
T0445,BDC,6,2026-01-14 02:08:24.000000000,2026-01-14 02:08:54.000000000,True,
T0446,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0446,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0446,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0446,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0446,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0446,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0447,HWH,1,2026-01-14 01:25:00.000000000,2026-01-14 01:27:00.000000000,True,
T0447,BLY,2,2026-01-14 01:37:42.000000000,2026-01-14 01:38:12.000000000,True,
T0447,SRP,3,2026-01-14 01:42:36.000000000,2026-01-14 01:43:06.000000000,True,
T0447,CGR,4,2026-01-14 01:49:18.000000000,2026-01-14 01:49:48.000000000,True,
T0447,CNS,5,2026-01-14 01:56:54.000000000,2026-01-14 01:57:24.000000000,True,
T0447,BDC,6,2026-01-14 02:08:24.000000000,2026-01-14 02:08:54.000000000,True,
T0448,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0448,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0448,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0448,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0448,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0448,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0449,HWH,1,2026-01-14 01:25:00.000000000,2026-01-14 01:27:00.000000000,True,
T0449,BLY,2,2026-01-14 01:37:42.000000000,2026-01-14 01:38:12.000000000,True,
T0449,SRP,3,2026-01-14 01:42:36.000000000,2026-01-14 01:43:06.000000000,True,
T0449,CGR,4,2026-01-14 01:49:18.000000000,2026-01-14 01:49:48.000000000,True,
T0449,CNS,5,2026-01-14 01:56:54.000000000,2026-01-14 01:57:24.000000000,True,
T0449,BDC,6,2026-01-14 02:08:24.000000000,2026-01-14 02:08:54.000000000,True,
T0450,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0450,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0450,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0450,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0450,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0450,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0451,HWH,1,2026-01-14 01:25:00.000000000,2026-01-14 01:27:00.000000000,True,
T0451,BLY,2,2026-01-14 01:37:42.000000000,2026-01-14 01:38:12.000000000,True,
T0451,SRP,3,2026-01-14 01:42:36.000000000,2026-01-14 01:43:06.000000000,True,
T0451,CGR,4,2026-01-14 01:49:18.000000000,2026-01-14 01:49:48.000000000,True,
T0451,CNS,5,2026-01-14 01:56:54.000000000,2026-01-14 01:57:24.000000000,True,
T0451,BDC,6,2026-01-14 02:08:24.000000000,2026-01-14 02:08:54.000000000,True,
T0452,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0452,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0452,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0452,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0452,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0452,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0453,HWH,1,2026-01-14 01:25:00.000000000,2026-01-14 01:27:00.000000000,True,
T0453,BLY,2,2026-01-14 01:37:42.000000000,2026-01-14 01:38:12.000000000,True,
T0453,SRP,3,2026-01-14 01:42:36.000000000,2026-01-14 01:43:06.000000000,True,
T0453,CGR,4,2026-01-14 01:49:18.000000000,2026-01-14 01:49:48.000000000,True,
T0453,CNS,5,2026-01-14 01:56:54.000000000,2026-01-14 01:57:24.000000000,True,
T0453,BDC,6,2026-01-14 02:08:24.000000000,2026-01-14 02:08:54.000000000,True,
T0454,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0454,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0454,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0454,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0454,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0454,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0455,HWH,1,2026-01-14 01:25:00.000000000,2026-01-14 01:27:00.000000000,True,
T0455,BLY,2,2026-01-14 01:37:42.000000000,2026-01-14 01:38:12.000000000,True,
T0455,SRP,3,2026-01-14 01:42:36.000000000,2026-01-14 01:43:06.000000000,True,
T0455,CGR,4,2026-01-14 01:49:18.000000000,2026-01-14 01:49:48.000000000,True,
T0455,CNS,5,2026-01-14 01:56:54.000000000,2026-01-14 01:57:24.000000000,True,
T0455,BDC,6,2026-01-14 02:08:24.000000000,2026-01-14 02:08:54.000000000,True,
T0456,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0456,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0456,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0456,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0456,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0456,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0457,HWH,1,2026-01-14 01:25:00.000000000,2026-01-14 01:27:00.000000000,True,
T0457,BLY,2,2026-01-14 01:37:42.000000000,2026-01-14 01:38:12.000000000,True,
T0457,SRP,3,2026-01-14 01:42:36.000000000,2026-01-14 01:43:06.000000000,True,
T0457,CGR,4,2026-01-14 01:49:18.000000000,2026-01-14 01:49:48.000000000,True,
T0457,CNS,5,2026-01-14 01:56:54.000000000,2026-01-14 01:57:24.000000000,True,
T0457,BDC,6,2026-01-14 02:08:24.000000000,2026-01-14 02:08:54.000000000,True,
T0458,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0458,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0458,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0458,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0458,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0458,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0459,HWH,1,2026-01-14 01:25:00.000000000,2026-01-14 01:27:00.000000000,True,
T0459,BLY,2,2026-01-14 01:37:42.000000000,2026-01-14 01:38:12.000000000,True,
T0459,SRP,3,2026-01-14 01:42:36.000000000,2026-01-14 01:43:06.000000000,True,
T0459,CGR,4,2026-01-14 01:49:18.000000000,2026-01-14 01:49:48.000000000,True,
T0459,CNS,5,2026-01-14 01:56:54.000000000,2026-01-14 01:57:24.000000000,True,
T0459,BDC,6,2026-01-14 02:08:24.000000000,2026-01-14 02:08:54.000000000,True,
T0460,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0460,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0460,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0460,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0460,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0460,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0461,HWH,1,2026-01-14 01:25:00.000000000,2026-01-14 01:27:00.000000000,True,
T0461,BLY,2,2026-01-14 01:37:42.000000000,2026-01-14 01:38:12.000000000,True,
T0461,SRP,3,2026-01-14 01:42:36.000000000,2026-01-14 01:43:06.000000000,True,
T0461,CGR,4,2026-01-14 01:49:18.000000000,2026-01-14 01:49:48.000000000,True,
T0461,CNS,5,2026-01-14 01:56:54.000000000,2026-01-14 01:57:24.000000000,True,
T0461,BDC,6,2026-01-14 02:08:24.000000000,2026-01-14 02:08:54.000000000,True,
T0462,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0462,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0462,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0462,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0462,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0462,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0463,HWH,1,2026-01-14 01:25:00.000000000,2026-01-14 01:27:00.000000000,True,
T0463,BLY,2,2026-01-14 01:37:42.000000000,2026-01-14 01:38:12.000000000,True,
T0463,SRP,3,2026-01-14 01:42:36.000000000,2026-01-14 01:43:06.000000000,True,
T0463,CGR,4,2026-01-14 01:49:18.000000000,2026-01-14 01:49:48.000000000,True,
T0463,CNS,5,2026-01-14 01:56:54.000000000,2026-01-14 01:57:24.000000000,True,
T0463,BDC,6,2026-01-14 02:08:24.000000000,2026-01-14 02:08:54.000000000,True,
T0464,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0464,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0464,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0464,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0464,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0464,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0465,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0465,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0465,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0466,HWH,1,2026-01-14 01:05:00.000000000,2026-01-14 01:07:00.000000000,True,
T0466,BLY,2,2026-01-14 01:17:42.000000000,2026-01-14 01:18:12.000000000,True,
T0466,SRP,3,2026-01-14 01:22:36.000000000,2026-01-14 01:23:06.000000000,True,
T0467,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0467,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0467,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0468,HWH,1,2026-01-14 01:05:00.000000000,2026-01-14 01:07:00.000000000,True,
T0468,BLY,2,2026-01-14 01:17:42.000000000,2026-01-14 01:18:12.000000000,True,
T0468,SRP,3,2026-01-14 01:22:36.000000000,2026-01-14 01:23:06.000000000,True,
T0469,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0469,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0469,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0470,HWH,1,2026-01-14 01:25:00.000000000,2026-01-14 01:27:00.000000000,True,
T0470,BLY,2,2026-01-14 01:37:42.000000000,2026-01-14 01:38:12.000000000,True,
T0470,SRP,3,2026-01-14 01:42:36.000000000,2026-01-14 01:43:06.000000000,True,
T0471,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0471,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0471,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0472,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0472,BLY,2,2026-01-14 01:57:42.000000000,2026-01-14 01:58:12.000000000,True,
T0472,SRP,3,2026-01-14 02:02:36.000000000,2026-01-14 02:03:06.000000000,True,
T0473,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0473,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0473,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0474,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0474,BLY,2,2026-01-14 01:57:42.000000000,2026-01-14 01:58:12.000000000,True,
T0474,SRP,3,2026-01-14 02:02:36.000000000,2026-01-14 02:03:06.000000000,True,
T0475,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0475,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0475,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0476,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0476,BLY,2,2026-01-14 01:57:42.000000000,2026-01-14 01:58:12.000000000,True,
T0476,SRP,3,2026-01-14 02:02:36.000000000,2026-01-14 02:03:06.000000000,True,
T0477,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0477,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0477,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0478,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0478,BLY,2,2026-01-14 01:57:42.000000000,2026-01-14 01:58:12.000000000,True,
T0478,SRP,3,2026-01-14 02:02:36.000000000,2026-01-14 02:03:06.000000000,True,
T0479,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0479,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0479,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0480,HWH,1,2026-01-14 01:40:00.000000000,2026-01-14 01:42:00.000000000,True,
T0480,BLY,2,2026-01-14 01:52:42.000000000,2026-01-14 01:53:12.000000000,True,
T0480,SRP,3,2026-01-14 01:57:36.000000000,2026-01-14 01:58:06.000000000,True,
T0481,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0481,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0481,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0482,HWH,1,2026-01-14 01:30:00.000000000,2026-01-14 01:32:00.000000000,True,
T0482,BLY,2,2026-01-14 01:42:42.000000000,2026-01-14 01:43:12.000000000,True,
T0482,SRP,3,2026-01-14 01:47:36.000000000,2026-01-14 01:48:06.000000000,True,
T0483,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0483,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0483,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0484,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0484,BLY,2,2026-01-14 01:57:42.000000000,2026-01-14 01:58:12.000000000,True,
T0484,SRP,3,2026-01-14 02:02:36.000000000,2026-01-14 02:03:06.000000000,True,
T0485,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0485,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0485,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0486,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0486,BLY,2,2026-01-14 01:57:42.000000000,2026-01-14 01:58:12.000000000,True,
T0486,SRP,3,2026-01-14 02:02:36.000000000,2026-01-14 02:03:06.000000000,True,
T0487,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0487,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0487,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0488,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0488,BLY,2,2026-01-14 01:57:42.000000000,2026-01-14 01:58:12.000000000,True,
T0488,SRP,3,2026-01-14 02:02:36.000000000,2026-01-14 02:03:06.000000000,True,
T0489,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0489,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0489,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0490,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0490,BLY,2,2026-01-14 01:57:42.000000000,2026-01-14 01:58:12.000000000,True,
T0490,SRP,3,2026-01-14 02:02:36.000000000,2026-01-14 02:03:06.000000000,True,
T0491,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0491,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0491,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0492,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0492,BLY,2,2026-01-14 01:57:42.000000000,2026-01-14 01:58:12.000000000,True,
T0492,SRP,3,2026-01-14 02:02:36.000000000,2026-01-14 02:03:06.000000000,True,
T0493,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0493,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0493,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0494,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0494,BLY,2,2026-01-14 01:57:42.000000000,2026-01-14 01:58:12.000000000,True,
T0494,SRP,3,2026-01-14 02:02:36.000000000,2026-01-14 02:03:06.000000000,True,
T0495,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0495,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0495,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0496,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0496,BLY,2,2026-01-14 01:57:42.000000000,2026-01-14 01:58:12.000000000,True,
T0496,SRP,3,2026-01-14 02:02:36.000000000,2026-01-14 02:03:06.000000000,True,
T0497,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0497,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0497,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0498,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0498,BLY,2,2026-01-14 01:57:42.000000000,2026-01-14 01:58:12.000000000,True,
T0498,SRP,3,2026-01-14 02:02:36.000000000,2026-01-14 02:03:06.000000000,True,
T0499,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0499,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0499,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0500,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0500,BLY,2,2026-01-14 01:57:42.000000000,2026-01-14 01:58:12.000000000,True,
T0500,SRP,3,2026-01-14 02:02:36.000000000,2026-01-14 02:03:06.000000000,True,
T0501,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0501,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0501,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0502,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0502,BLY,2,2026-01-14 01:57:42.000000000,2026-01-14 01:58:12.000000000,True,
T0502,SRP,3,2026-01-14 02:02:36.000000000,2026-01-14 02:03:06.000000000,True,
T0503,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0503,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0503,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0504,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0504,BLY,2,2026-01-14 01:57:42.000000000,2026-01-14 01:58:12.000000000,True,
T0504,SRP,3,2026-01-14 02:02:36.000000000,2026-01-14 02:03:06.000000000,True,
T0505,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0505,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0505,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0506,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0506,BLY,2,2026-01-14 01:57:42.000000000,2026-01-14 01:58:12.000000000,True,
T0506,SRP,3,2026-01-14 02:02:36.000000000,2026-01-14 02:03:06.000000000,True,
T0507,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0507,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0507,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0508,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0508,BLY,2,2026-01-14 01:57:42.000000000,2026-01-14 01:58:12.000000000,True,
T0508,SRP,3,2026-01-14 02:02:36.000000000,2026-01-14 02:03:06.000000000,True,
T0509,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0509,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0509,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0510,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0510,BLY,2,2026-01-14 01:57:42.000000000,2026-01-14 01:58:12.000000000,True,
T0510,SRP,3,2026-01-14 02:02:36.000000000,2026-01-14 02:03:06.000000000,True,
T0511,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0511,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0511,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0512,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0512,BLY,2,2026-01-14 01:57:42.000000000,2026-01-14 01:58:12.000000000,True,
T0512,SRP,3,2026-01-14 02:02:36.000000000,2026-01-14 02:03:06.000000000,True,
T0513,HWH,1,2026-01-14 01:45:00.000000000,2026-01-14 01:47:00.000000000,True,
T0513,BLY,2,2026-01-14 01:57:42.000000000,2026-01-14 01:58:12.000000000,True,
T0513,SRP,3,2026-01-14 02:02:36.000000000,2026-01-14 02:03:06.000000000,True,
T0514,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0514,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0514,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0515,HWH,1,2026-01-14 01:55:00.000000000,2026-01-14 01:57:00.000000000,True,
T0515,BLY,2,2026-01-14 02:07:42.000000000,2026-01-14 02:08:12.000000000,True,
T0515,SRP,3,2026-01-14 02:12:36.000000000,2026-01-14 02:13:06.000000000,True,
T0516,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0516,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0516,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0517,HWH,1,2026-01-14 01:55:00.000000000,2026-01-14 01:57:00.000000000,True,
T0517,BLY,2,2026-01-14 02:07:42.000000000,2026-01-14 02:08:12.000000000,True,
T0517,SRP,3,2026-01-14 02:12:36.000000000,2026-01-14 02:13:06.000000000,True,
T0518,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0518,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0518,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
